Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Electricity cost,Total cost / 12000 miles,Euro Standard,Noise Level dB(A),Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],,,,,,,
AUDI,A5 Coupé,2.0 TDI 190PS 7speed S-tronic 18'' wheels,D7,1968,Diesel,,,,,4.9,3.8,4.2,57.6,74.3,67.3,111,£997,,£997,6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A5 Coupé,2.0 TDI 190PS 7speed S-tronic 19'' wheels,D7,1968,Diesel,,,,,5.0,4.0,4.3,56.5,70.6,65.7,113,"£1,021",,"£1,021",6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A5 Coupé,2.0 TDI 190PS quattro 7speed S-tronic 17'' wheels,QD7,1968,Diesel,,,,,5.1,4.0,4.4,55.4,70.6,64.2,114,"£1,045",,"£1,045",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A5 Coupé,2.0 TDI 190PS quattro 7speed S-tronic 18'' wheels,QD7,1968,Diesel,,,,,5.2,4.1,4.5,54.3,68.9,62.8,118,"£1,068",,"£1,068",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A5 Coupé,2.0 TDI 190PS quattro 7speed S-tronic 19'' wheels,QD7,1968,Diesel,,,,,5.3,4.3,4.6,53.3,65.7,61.4,121,"£1,093",,"£1,093",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A5 Coupé,2.0 TDI 190PS Ultra 18'' wheels,M6,1968,Diesel,,,,,5.1,3.8,4.2,55.4,74.3,67.3,111,£997,,£997,6,69.0,167,,49,72,0.06,,,,,,,
AUDI,A5 Coupé,2.0 TDI 190PS Ultra 7speed S-tronic 18'' wheels,D7,1968,Diesel,,,,,4.9,3.8,4.2,57.6,74.3,67.3,111,£997,,£997,6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A5 Coupé,3.0 TDI quattro V6 218PS 7speed S-tronic 17'' wheel,QD7,2967,Diesel,,,,,5.0,4.3,4.6,56.5,65.7,61.4,119,"£1,093",,"£1,093",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A5 Coupé,3.0 TDI quattro V6 218PS 7speed S-tronic 18'' wheel,QD7,2967,Diesel,,,,,5.0,4.5,4.7,56.5,62.8,60.1,123,"£1,116",,"£1,116",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A5 Coupé,3.0 TDI quattro V6 218PS 7speed S-tronic 19'' wheels,QD7,2967,Diesel,,,,,5.2,4.7,4.8,54.3,60.1,58.9,127,"£1,139",,"£1,139",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A5 Sportback,2.0 TDI 190PS 18'' wheels,M6,1968,Diesel,,,,,5.2,3.9,4.4,54.3,72.4,64.2,115,"£1,045",,"£1,045",6,69.0,211,,56,87,0.00,,,,,,,
AUDI,A5 Sportback,2.0 TDI 190PS 19'' wheels,M6,1968,Diesel,,,,,5.4,4.1,4.6,52.3,68.9,61.4,119,"£1,093",,"£1,093",6,69.0,211,,56,87,0.00,,,,,,,
AUDI,A5 Sportback,2.0 TDI 190PS 7speed S-tronic 18'' wheels,D7,1968,Diesel,,,,,4.9,4.0,4.3,57.6,70.6,65.7,112,"£1,021",,"£1,021",6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A5 Sportback,2.0 TDI 190PS 7speed S-tronic 19'' wheels,D7,1968,Diesel,,,,,4.9,4.1,4.4,57.6,68.9,64.2,114,"£1,045",,"£1,045",6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A5 Sportback,2.0 TDI 190PS Ultra 18'' wheels,M6,1968,Diesel,,,,,5.1,3.9,4.3,55.4,72.4,65.7,113,"£1,021",,"£1,021",6,69.0,167,,49,72,0.06,,,,,,,
AUDI,A5 Sportback,2.0 TDI 190PS Ultra 7speed S-tronic 18'' wheels,D7,1968,Diesel,,,,,4.9,4.0,4.3,57.6,70.6,65.7,112,"£1,021",,"£1,021",6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A5 Sportback,2.0 TDI quattro 190PS 7speed S-tronic 17'' wheels,QD7,1968,Diesel,,,,,5.2,4.1,4.5,54.3,68.9,62.8,117,"£1,068",,"£1,068",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A5 Sportback,2.0 TDI quattro 190PS 7speed S-tronic 18'' wheels,QD7,1968,Diesel,,,,,5.3,4.3,4.6,53.3,65.7,61.4,121,"£1,093",,"£1,093",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A5 Sportback,2.0 TDI quattro 190PS 7speed S-tronic 19'' wheels,QD7,1968,Diesel,,,,,5.3,4.4,4.7,53.3,64.2,60.1,124,"£1,116",,"£1,116",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A5 Sportback,3.0 TDI quattro V6 218PS 7speed tiptronic 17'' wheel,QA7,2967,Diesel,,,,,5.0,4.3,4.6,56.5,65.7,61.4,119,"£1,093",,"£1,093",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A5 Sportback,3.0 TDI quattro V6 218PS 7speed tiptronic 18'' wheel,QA7,2967,Diesel,,,,,5.1,4.6,4.8,55.4,61.4,58.9,124,"£1,139",,"£1,139",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A5 Sportback,3.0 TDI quattro V6 218PS 7speed tiptronic 19'' wheels,QA7,2967,Diesel,,,,,5.1,4.7,4.8,55.4,60.1,58.9,125,"£1,139",,"£1,139",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A6 Avant,2.0 TDI Ultra 190PS 17'' wheels,M6,1968,Diesel,,,,,5.3,4.0,4.5,53.3,70.6,62.8,118,"£1,068",,"£1,068",6,72.0,224,,66,107,0.19,,,,,,,
AUDI,A6 Avant,2.0 TDI Ultra 190PS 18'' wheels,M6,1968,Diesel,,,,,5.4,4.0,4.6,52.3,70.6,61.4,119,"£1,093",,"£1,093",6,72.0,224,,66,107,0.19,,,,,,,
AUDI,A6 Avant,2.0 TDI Ultra 190PS 19'' wheels,M6,1968,Diesel,,,,,5.4,4.1,4.6,52.3,68.9,61.4,121,"£1,093",,"£1,093",6,72.0,224,,66,107,0.19,,,,,,,
AUDI,A6 Avant,2.0 TDI Ultra 190PS 20'' wheels,M6,1968,Diesel,,,,,5.5,4.2,4.7,51.4,67.3,60.1,124,"£1,116",,"£1,116",6,72.0,224,,66,107,0.19,,,,,,,
AUDI,A6 Avant,2.0 TDI Ultra 190PS 7speed S-tronic 17'' wheels,D7,1968,Diesel,,,,,4.9,4.1,4.4,57.6,68.9,64.2,114,"£1,045",,"£1,045",6,70.0,93,,55,68,0.00,,,,,,,
AUDI,A6 Avant,2.0 TDI Ultra 190PS 7speed S-tronic 18'' wheels,D7,1968,Diesel,,,,,4.9,4.1,4.4,57.6,68.9,64.2,115,"£1,045",,"£1,045",6,70.0,93,,55,68,0.00,,,,,,,
AUDI,A6 Avant,2.0 TDI Ultra 190PS 7speed S-tronic 19'' wheels,D7,1968,Diesel,,,,,5.0,4.2,4.5,56.5,67.3,62.8,118,"£1,068",,"£1,068",6,70.0,93,,55,68,0.00,,,,,,,
AUDI,A6 Avant,2.0 TDI Ultra 190PS 7speed S-tronic 20'' wheels,D7,1968,Diesel,,,,,5.1,4.3,4.6,55.4,65.7,61.4,121,"£1,093",,"£1,093",6,70.0,93,,55,68,0.00,,,,,,,
AUDI,A6 Avant,3.0 TDI V6 218PS 7speed S-tronic 17'' & 18'' wheels,D7,2967,Diesel,,,,,4.9,4.4,4.6,57.6,64.2,61.4,119,"£1,093",,"£1,093",6,72.0,157,,41,73,0.77,,,,,,,
AUDI,A6 Avant,3.0 TDI V6 218PS 7speed S-tronic 19'' wheels,D7,2967,Diesel,,,,,4.9,4.4,4.6,57.6,64.2,61.4,120,"£1,093",,"£1,093",6,72.0,157,,41,73,0.77,,,,,,,
AUDI,A6 Avant,3.0 TDI V6 218PS 7speed S-tronic 20'' wheels,D7,2967,Diesel,,,,,5.1,4.6,4.8,55.4,61.4,58.9,124,"£1,139",,"£1,139",6,72.0,157,,41,73,0.77,,,,,,,
AUDI,A6 Saloon,2.0 TDI quattro 190PS 7speed S-tronic 17'' & 18'' wheels,QD7,1968,Diesel,,,,,5.7,4.4,4.9,49.6,64.2,57.6,128,"£1,165",,"£1,165",6,69.0,94,,40,52,0.00,,,,,,,
AUDI,A6 Saloon,2.0 TDI quattro 190PS 7speed S-tronic 19'' wheels,QD7,1968,Diesel,,,,,5.7,4.5,4.9,49.6,62.8,57.6,129,"£1,165",,"£1,165",6,69.0,94,,40,52,0.00,,,,,,,
AUDI,A6 Saloon,2.0 TDI Ultra 190PS 17'' wheels,M6,1968,Diesel,,,,,5.1,3.8,4.3,55.4,74.3,65.7,113,"£1,021",,"£1,021",6,72.0,224,,66,107,0.19,,,,,,,
AUDI,A6 Saloon,2.0 TDI Ultra 190PS 18'' wheels,M6,1968,Diesel,,,,,5.2,3.9,4.4,54.3,72.4,64.2,114,"£1,045",,"£1,045",6,72.0,224,,66,107,0.19,,,,,,,
AUDI,A6 Saloon,2.0 TDI Ultra 190PS 19'' wheels,M6,1968,Diesel,,,,,5.2,3.9,4.4,54.3,72.4,64.2,116,"£1,045",,"£1,045",6,72.0,224,,66,107,0.19,,,,,,,
AUDI,A6 Saloon,2.0 TDI Ultra 190PS 20'' wheels,M6,1968,Diesel,,,,,5.4,4.0,4.5,52.3,70.6,62.8,119,"£1,068",,"£1,068",6,72.0,224,,66,107,0.19,,,,,,,
AUDI,A6 Saloon,2.0 TDI Ultra 190PS 7speed S-tronic 19'' wheels,D7,1968,Diesel,,,,,4.8,4.0,4.3,58.9,70.6,65.7,113,"£1,021",,"£1,021",6,70.0,93,,55,68,0.00,,,,,,,
AUDI,A6 Saloon,2.0 TDI Ultra 190PS 7speed S-tronic 20'' wheels,D7,1968,Diesel,,,,,4.9,4.1,4.4,57.6,68.9,64.2,116,"£1,045",,"£1,045",6,70.0,93,,55,68,0.00,,,,,,,
AUDI,A6 Saloon,3.0 TDI V6 218PS 7speed S-tronic 17'' & 18'' wheel,D7,2967,Diesel,,,,,4.8,4.2,4.4,58.9,67.3,64.2,115,"£1,045",,"£1,045",6,72.0,157,,41,73,0.77,,,,,,,
AUDI,A6 Saloon,3.0 TDI V6 218PS 7speed S-tronic 19'' wheels,D7,2967,Diesel,,,,,4.9,4.3,4.5,57.6,65.7,62.8,117,"£1,068",,"£1,068",6,72.0,157,,41,73,0.77,,,,,,,
AUDI,A6 Saloon,3.0 TDI V6 218PS 7speed S-tronic 20'' wheels,D7,2967,Diesel,,,,,5.0,4.4,4.6,56.5,64.2,61.4,120,"£1,093",,"£1,093",6,72.0,157,,41,73,0.77,,,,,,,
AUDI,A7 Sportback,3.0 TDI Ultra V6 218PS 7-speed S-tronic 19'' wheels,D7,2967,Diesel,,,,,5.1,4.5,4.7,55.4,62.8,60.1,122,"£1,116",,"£1,116",6,72.0,157,,41,73,0.77,,,,,,,
AUDI,A7 Sportback,3.0 TDI Ultra V6 218PS 7-speed S-tronic 20'' wheels,D7,2967,Diesel,,,,,5.2,4.6,4.8,54.3,61.4,58.9,126,"£1,139",,"£1,139",6,72.0,157,,41,73,0.77,,,,,,,
AUDI,A7 Sportback,3.0 TDI Ultra V6 218PS 7-speed S-tronic 21'' wheels,D7,2967,Diesel,,,,,5.2,4.6,4.8,54.3,61.4,58.9,126,"£1,139",,"£1,139",6,72.0,157,,41,73,0.77,,,,,,,
AUDI,Q2,1.6 TDI 116PS 16'' & 17'' wheels,M6,1598,Diesel,,,,,4.9,4.1,4.4,57.6,68.9,64.2,114,"£1,045",,"£1,045",6,71.0,210,,49,98,0.00,,,,,,,
AUDI,Q2,1.6 TDI 116PS 18'' wheels,M6,1598,Diesel,,,,,5.0,4.3,4.6,56.5,65.7,61.4,118,"£1,093",,"£1,093",6,71.0,210,,49,98,0.00,,,,,,,
AUDI,Q2,1.6 TDI 116PS 19'' & 18'' (40N) wheels,M6,1598,Diesel,,,,,5.0,4.4,4.6,56.5,64.2,61.4,120,"£1,093",,"£1,093",6,71.0,210,,49,98,0.00,,,,,,,
AUDI,Q2,1.6 TDI 116PS 7speed S-tronic 18'' wheels,D7,1598,Diesel,,,,,4.5,4.2,4.3,62.8,67.3,65.7,113,"£1,021",,"£1,021",6,68.0,371,,63,119,0.00,,,,,,,
AUDI,Q2,1.6 TDI 116PS 7speed S-tronic 19'' & 18'' (40N) wheels ,D7,1598,Diesel,,,,,4.6,4.3,4.3,61.4,65.7,65.7,114,"£1,021",,"£1,021",6,68.0,371,,63,119,0.00,,,,,,,
AUDI,Q2,2.0 TDI quattro 150PS 7speed S-tronic 17'' wheels,QD7,1968,Diesel,,,,,5.6,4.3,4.8,50.4,65.7,58.9,125,"£1,139",,"£1,139",6,67.0,106,,61,80,0.16,,,,,,,
AUDI,Q2,2.0 TDI quattro 150PS 7speed S-tronic 18'' wheels,QD7,1968,Diesel,,,,,5.7,4.5,4.9,49.6,62.8,57.6,129,"£1,165",,"£1,165",6,67.0,106,,61,80,0.16,,,,,,,
AUDI,Q3,2.0 TDI 150PS with 17'' wheels,M6,1968,Diesel,,,,,5.1,4.1,4.5,55.4,68.9,62.8,117,"£1,068",,"£1,068",6,71.0,203,,43,99,0.00,,,,,,,
AUDI,Q3,2.0 TDI 150PS with 18'' wheels,M6,1968,Diesel,,,,,5.1,4.2,4.6,55.4,67.3,61.4,119,"£1,093",,"£1,093",6,71.0,203,,43,99,0.00,,,,,,,
AUDI,Q3,2.0 TDI 150PS with 19'' wheels,M6,1968,Diesel,,,,,5.3,4.4,4.7,53.3,64.2,60.1,124,"£1,116",,"£1,116",6,71.0,203,,43,99,0.00,,,,,,,
AUDI,Q3,2.0 TDI quattro 150PS with 17'' wheels,QM6,1968,Diesel,,,,,5.7,4.5,4.9,49.6,62.8,57.6,129,"£1,165",,"£1,165",6,73.0,171,,69,100,0.10,,,,,,,
AUDI,TT Coupé,2.0 TDI 184PS Ultra,M6,1968,Diesel,,,,,5.5,4.2,4.7,51.4,67.3,60.1,124,"£1,116",,"£1,116",6,74.0,332,,50,104,0.00,,,,,,,
AUDI,TT Roadster,2.0 TDI 184PS Ultra,M6,1968,Diesel,,,,,5.6,4.3,4.8,50.4,65.7,58.9,129,"£1,139",,"£1,139",6,74.0,332,,50,104,0.00,,,,,,,
BMW,"1 Series 3-door F21, From September 2012",118d 18'' tyres,M6,1995,Diesel,,,,,5.2,3.8,4.3,54.3,74.3,65.7,114,"£1,021",,"£1,021",6,75.0,249,,29,46,0.05,,,,,,,
BMW,"1 Series 3-door F21, From September 2012",120d 17'' tyres,M6,1995,Diesel,,,,,5.3,3.7,4.3,53.3,76.3,65.7,114,"£1,021",,"£1,021",6,71.0,181,,24,41,0.02,,,,,,,
BMW,"1 Series 3-door F21, From September 2012",120d 18'' tyres,A8,1995,Diesel,,,,,5.1,3.9,4.3,55.4,72.4,65.7,114,"£1,021",,"£1,021",6,69.0,102,,20,26,0.07,,,,,,,
BMW,"1 Series 3-door F21, From September 2012",120d 18'' tyres,M6,1995,Diesel,,,,,5.5,3.9,4.5,51.4,72.4,62.8,118,"£1,068",,"£1,068",6,71.0,181,,24,41,0.02,,,,,,,
BMW,"1 Series 3-door F21, From September 2012",125d 18'' tyres,A8,1995,Diesel,,,,,5.4,4.1,4.6,52.3,68.9,61.4,121,"£1,093",,"£1,093",6,68.0,105,,37,45,0.01,,,,,,,
BMW,"1 Series 5-door F20, From September 2011",118d 18'' tyres,M6,1995,Diesel,,,,,5.2,3.8,4.3,54.3,74.3,65.7,114,"£1,021",,"£1,021",6,75.0,249,,29,46,0.05,,,,,,,
BMW,"1 Series 5-door F20, From September 2011",120d 17'' tyres,M6,1995,Diesel,,,,,5.3,3.7,4.3,53.3,76.3,65.7,114,"£1,021",,"£1,021",6,71.0,181,,24,41,0.02,,,,,,,
BMW,"1 Series 5-door F20, From September 2011",120d 18'' tyres,A8,1995,Diesel,,,,,5.1,3.9,4.3,55.4,72.4,65.7,114,"£1,021",,"£1,021",6,69.0,102,,20,26,0.07,,,,,,,
BMW,"1 Series 5-door F20, From September 2011",120d 18'' tyres,M6,1995,Diesel,,,,,5.5,3.9,4.5,51.4,72.4,62.8,118,"£1,068",,"£1,068",6,71.0,181,,24,41,0.02,,,,,,,
BMW,"1 Series 5-door F20, From September 2011",120d xDrive 17'' tyres,A8,1995,Diesel,,,,,5.3,4.1,4.5,53.3,68.9,62.8,119,"£1,068",,"£1,068",6,69.0,102,,20,26,0.07,,,,,,,
BMW,"1 Series 5-door F20, From September 2011",120d xDrive 18'' tyres,A8,1995,Diesel,,,,,5.5,4.3,4.7,51.4,65.7,60.1,124,"£1,116",,"£1,116",6,69.0,102,,20,26,0.07,,,,,,,
BMW,"1 Series 5-door F20, From September 2011",125d 18'' tyres,A8,1995,Diesel,,,,,5.4,4.1,4.6,52.3,68.9,61.4,121,"£1,093",,"£1,093",6,68.0,105,,37,45,0.01,,,,,,,
BMW,"2 Series Active Tourer F45, From March 2016",220d - 16'' & 17'' tyres,A8,1995,Diesel,,,,,4.8,4.0,4.3,58.9,70.6,65.7,113,"£1,021",,"£1,021",6,69.0,149,,24,64,0.10,,,,,,,
BMW,"2 Series Active Tourer F45, From March 2016",220d - 18'' tyres,A8,1995,Diesel,,,,,5.0,4.1,4.4,56.5,68.9,64.2,117,"£1,045",,"£1,045",6,69.0,149,,24,64,0.10,,,,,,,
BMW,"2 Series Active Tourer F45, From March 2016",220d xDrive - 16'' & 17'' tyres,A8,1995,Diesel,,,,,5.3,4.4,4.7,53.3,64.2,60.1,124,"£1,116",,"£1,116",6,69.0,149,,24,64,0.10,,,,,,,
BMW,"2 Series Active Tourer F45, From March 2016",220d xDrive - 18'' tyres,A8,1995,Diesel,,,,,5.5,4.6,4.9,51.4,61.4,57.6,129,"£1,165",,"£1,165",6,69.0,149,,24,64,0.10,,,,,,,
BMW,"2 Series Active Tourer F45, From September 2014",218d Active Tourer - 18'' tyres,A8,1995,Diesel,,,,,4.9,4.0,4.3,57.6,70.6,65.7,114,"£1,021",,"£1,021",6,71.0,143,,32,39,0.10,,,,,,,
BMW,"2 Series Active Tourer F45, From September 2014",218d Active Tourer – 18'' tyres,M6,1995,Diesel,,,,,5.1,3.9,4.3,55.4,72.4,65.7,114,"£1,021",,"£1,021",6,70.0,269,,44,88,0.10,,,,,,,
BMW,"2 Series Active Tourer F45, From September 2014",220d Active Tourer - 16'' & 17'' tyres,A8,1995,Diesel,,,,,4.8,3.9,4.3,58.9,72.4,65.7,112,"£1,021",,"£1,021",6,69.0,149,,24,64,0.10,,,,,,,
BMW,"2 Series Active Tourer F45, From September 2014",220d Active Tourer - 16'' & 17'' tyres,M6,1995,Diesel,,,,,5.2,3.9,4.4,54.3,72.4,64.2,115,"£1,045",,"£1,045",6,71.0,205,,34,74,0.20,,,,,,,
BMW,"2 Series Active Tourer F45, From September 2014",220d Active Tourer - 18'' tyres,A8,1995,Diesel,,,,,5.0,4.1,4.4,56.5,68.9,64.2,116,"£1,045",,"£1,045",6,69.0,149,,24,64,0.10,,,,,,,
BMW,"2 Series Active Tourer F45, From September 2014",220d Active Tourer – 18'' tyres,M6,1995,Diesel,,,,,5.3,4.1,4.5,53.3,68.9,62.8,119,"£1,068",,"£1,068",6,71.0,205,,34,74,0.20,,,,,,,
BMW,"2 Series Active Tourer F45, From September 2014",220d xDrive Active Tourer - 16'' & 17'' tyres,A8,1995,Diesel,,,,,5.2,4.3,4.6,54.3,65.7,61.4,122,"£1,093",,"£1,093",6,69.0,149,,24,64,0.10,,,,,,,
BMW,"2 Series Active Tourer F45, From September 2014",220d xDrive Active Tourer - 18'' tyres,A8,1995,Diesel,,,,,5.4,4.5,4.8,52.3,62.8,58.9,127,"£1,139",,"£1,139",6,69.0,149,,24,64,0.10,,,,,,,
BMW,"2 Series Convertible F23, From February 2015",220d – 17'' tyres,A8,1995,Diesel,,,,,5.0,3.9,4.3,56.5,72.4,65.7,113,"£1,021",,"£1,021",6,69.0,102,,20,26,0.07,,,,,,,
BMW,"2 Series Convertible F23, From February 2015",220d – 17'' tyres,M6,1995,Diesel,,,,,5.7,4.0,4.6,49.6,70.6,61.4,121,"£1,093",,"£1,093",6,71.0,181,,24,41,0.02,,,,,,,
BMW,"2 Series Convertible F23, From February 2015",220d – 18'' tyres,A8,1995,Diesel,,,,,5.2,4.0,4.4,54.3,70.6,64.2,117,"£1,045",,"£1,045",6,69.0,102,,20,26,0.07,,,,,,,
BMW,"2 Series Convertible F23, From February 2015",220d – 18'' tyres,M6,1995,Diesel,,,,,5.8,4.1,4.7,48.7,68.9,60.1,124,"£1,116",,"£1,116",6,71.0,181,,24,41,0.02,,,,,,,
BMW,"2 Series Convertible F23, From February 2015",225d - 18'' tyres,A8,1995,Diesel,,,,,5.7,4.4,4.9,49.6,64.2,57.6,128,"£1,165",,"£1,165",6,68.0,105,,37,45,0.00,,,,,,,
BMW,"2 Series Convertible F23, From July 2016",218d - 17'' tyres,A8,1995,Diesel,,,,,5.3,3.9,4.4,53.3,72.4,64.2,116,"£1,045",,"£1,045",6,73.0,169,,30,36,0.10,,,,,,,
BMW,"2 Series Convertible F23, From July 2016",218d - 17'' tyres,M6,1995,Diesel,,,,,5.5,4.1,4.6,51.4,68.9,61.4,122,"£1,093",,"£1,093",6,75.0,249,,28,46,0.10,,,,,,,
BMW,"2 Series Convertible F23, From July 2016",218d - 18'' tyres,A8,1995,Diesel,,,,,5.4,3.9,4.5,52.3,72.4,62.8,118,"£1,068",,"£1,068",6,73.0,169,,30,36,0.10,,,,,,,
BMW,"2 Series Convertible F23, From July 2016",218d - 18'' tyres,M6,1995,Diesel,,,,,5.6,4.2,4.7,50.4,67.3,60.1,124,"£1,116",,"£1,116",6,75.0,249,,28,46,0.10,,,,,,,
BMW,"2 Series Coupé F22, From July 2016",220d - 18'' tyres,A8,1995,Diesel,,,,,5.0,3.9,4.3,56.5,72.4,65.7,113,"£1,021",,"£1,021",6,69.0,102,,20,26,0.10,,,,,,,
BMW,"2 Series Coupé F22, From March 2014",218d Coupé - 17'' tyres,M6,1995,Diesel,,,,,5.1,3.8,4.3,55.4,74.3,65.7,113,"£1,021",,"£1,021",6,75.0,249,,29,46,0.10,,,,,,,
BMW,"2 Series Coupé F22, From March 2014",218d Coupé - 18'' tyres,M6,1995,Diesel,,,,,5.3,3.9,4.4,53.3,72.4,64.2,116,"£1,045",,"£1,045",6,75.0,249,,29,46,0.10,,,,,,,
BMW,"2 Series Coupé F22, From March 2014",218d Coupé – 18'' tyres,A8,1995,Diesel,,,,,5.0,3.8,4.2,56.5,74.3,67.3,111,£997,,£997,6,73.0,169,,30,36,0.10,,,,,,,
BMW,"2 Series Coupé F22, From March 2014",220d Coupé – 17'' tyres,M6,1995,Diesel,,,,,5.3,3.7,4.3,53.3,76.3,65.7,112,"£1,021",,"£1,021",6,71.0,181,,24,41,0.02,,,,,,,
BMW,"2 Series Coupé F22, From March 2014",220d Coupé – 18'' tyres,M6,1995,Diesel,,,,,5.4,3.8,4.4,52.3,74.3,64.2,115,"£1,045",,"£1,045",6,71.0,181,,24,41,0.02,,,,,,,
BMW,"2 Series Coupé F22, From March 2014",220d xDrive Coupé - 17'' tyres,A8,1995,Diesel,,,,,5.3,4.1,4.5,53.3,68.9,62.8,119,"£1,068",,"£1,068",6,69.0,102,,20,26,0.07,,,,,,,
BMW,"2 Series Coupé F22, From March 2014",220d xDrive Coupé – 18'' tyres,A8,1995,Diesel,,,,,5.5,4.3,4.7,51.4,65.7,60.1,124,"£1,116",,"£1,116",6,69.0,102,,20,26,0.07,,,,,,,
BMW,"2 Series Coupé F22, From March 2014",225d Coupé – 18'' tyres,A8,1995,Diesel,,,,,5.4,4.1,4.6,52.3,68.9,61.4,121,"£1,093",,"£1,093",6,68.0,105,,37,45,0.08,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",216d Gran Tourer - 18'' tyres,A6,1496,Diesel,,,,,4.9,4.0,4.3,57.6,70.6,65.7,114,"£1,021",,"£1,021",6,67.0,95,,61,87,0.20,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",216d Gran Tourer – 18'' tyres,M6,1496,Diesel,,,,,4.8,3.9,4.2,58.9,72.4,67.3,111,£997,,£997,6,69.0,99,,53,79,0.04,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",218d Gran Tourer - 16'' & 17'' tyres,A8,1995,Diesel,,,,,4.9,4.1,4.4,57.6,68.9,64.2,115,"£1,045",,"£1,045",6,71.0,143,,32,39,0.03,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",218d Gran Tourer - 16'' & 17'' tyres,M6,1995,Diesel,,,,,5.1,3.9,4.4,55.4,72.4,64.2,115,"£1,045",,"£1,045",6,70.0,269,,44,88,0.09,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",218d Gran Tourer - 18'' tyres,A8,1995,Diesel,,,,,5.1,4.2,4.5,55.4,67.3,62.8,119,"£1,068",,"£1,068",6,71.0,143,,32,39,0.03,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",218d Gran Tourer – 18'' tyres,M6,1995,Diesel,,,,,5.3,4.1,4.5,53.3,68.9,62.8,119,"£1,068",,"£1,068",6,70.0,269,,44,88,0.09,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",220d Gran Tourer - 16'' & 17'' tyres,A8,1995,Diesel,,,,,5.1,4.2,4.5,55.4,67.3,62.8,119,"£1,068",,"£1,068",6,69.0,149,,24,64,0.10,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",220d Gran Tourer - 16'' & 17'' tyres,M6,1995,Diesel,,,,,5.3,4.1,4.5,53.3,68.9,62.8,119,"£1,068",,"£1,068",6,71.0,205,,34,74,0.20,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",220d Gran Tourer - 18'' tyres,A8,1995,Diesel,,,,,5.3,4.4,4.7,53.3,64.2,60.1,124,"£1,116",,"£1,116",6,69.0,149,,24,64,0.10,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",220d Gran Tourer - 18'' tyres,M6,1995,Diesel,,,,,5.5,4.3,4.7,51.4,65.7,60.1,124,"£1,116",,"£1,116",6,71.0,205,,34,74,0.20,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",220d xDrive Gran Tourer - 16'' & 17'' tyres,A8,1995,Diesel,,,,,5.5,4.5,4.9,51.4,62.8,57.6,129,"£1,165",,"£1,165",6,69.0,149,,24,64,0.10,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",318d Gran Turismo - 18'' tyres,A8,1995,Diesel,,,,,5.1,4.0,4.4,55.4,70.6,64.2,117,"£1,045",,"£1,045",6,71.0,110,,26,29,0.10,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",318d Gran Turismo - 18'' tyres,M6,1995,Diesel,,,,,5.5,4.1,4.6,51.4,68.9,61.4,121,"£1,093",,"£1,093",6,72.0,200,,32,47,0.10,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",318d Gran Turismo - 19'' tyres,A8,1995,Diesel,,,,,5.2,4.1,4.5,54.3,68.9,62.8,119,"£1,068",,"£1,068",6,71.0,110,,26,29,0.10,,,,,,,
